series,scan_id,class,mask size,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis
1022,1022-rem-12,rem,20477,1128.0,1153.0,1301952.3665576011,1.0754717001388403,13.0,9.821314908067077,1219.0,8.478231870718448,1140.965375787469,1141.0,1051.0,168.0,5.368278513344006,1141.0312732601158,0.4760947587202189,0.6192075148738863,150.37781176116206,17.219207095134458,7.928366205108809,0.7417336665255245,0.8449944489495083,0.3158440217210063,0.4558959973773407,0.2974104699310869,0.9201899730911508,0.2262054336888185,0.8543175529283538,0.8531381202134485,0.993727080644059,0.96307806378666,-0.1439576522847011,0.5071566460241018,0.2817483357492698,4.133632702637665,0.4293534021147133,1.9826955656081648,0.7618236770542811,0.635012561224412,8.267265405275328,1.6312177798126428,0.2902096176676286,2238.33457351371,0.368970756612914,0.6134553699119909,18.65546703145153,29.941983142529907,491.472676283918,1.8610575375507088,0.0639008857724539,4.131680456384437,1621.9388612963603,0.2632416624416126,0.2960516677247644,18.104084776116547,0.5220216269876217,10.130261092170844,0.0344556752591247,645.7850187265917,0.4837340964244133,1.076175005961649,19.447191011235955,183406.99850187267,2935443.710861423,11461.273363486967,0.0705798619073097,370.3842696629213,0.2774414004965703,0.5314569943545244,9.797867571410723,0.0395962142033246,3.791469506030505,0.065195096938028,183171.7265642666,48.28571499756589,0.0004730985637969,5.867452773269997,0.0036893146756593,0.0111819524025564,3.495740040063537,3306.320115251257,0.1614650639864852,5.0964833593531775,12679.51228207257,0.2939304722095748,17.355667334082142,49.07442496459442,816.126190359916,3.034311525834472,0.0624046039929539,0.0675206048824475,1.2556127471775351,0.0046546842016216
1022,1022-t01-20,t01,635,1088.0,1142.0,1251095.5401574804,1.7112455441888978,27.0,2.4815953674648363,1159.0,16.241071362142723,1118.3496062992126,1123.0,1069.0,90.0,12.11394433595207,1118.5238218998647,-0.5240096907879427,0.3425705251410503,389.6982478764957,10.777804961121277,13.851293635263538,-2.128638432644105,2.43340245287228,0.3747852525255954,0.7331144361158891,0.3587680647966124,0.9784544453182196,0.2431647838687674,0.8232854988898577,0.8222176863745921,0.9857126403224556,0.9405866841464928,-0.3189184685795426,0.8094440172035092,0.3447530255337522,3.203603554862224,0.1802561221065307,2.864314339487465,0.7691234125271963,0.3064750916390907,6.407207109724448,2.464170214552638,0.7020469263494691,78.01087328941418,0.3167018453215891,0.8217148134932941,11.16823999738732,12.226483945338169,137.78544706911734,1.5080341369442838,0.1495209930631794,4.108067254153028,67.67457316678026,0.2675499091186029,0.3877952755905511,5.111068220208244,0.5032420266432063,5.580574260523991,0.0869946287586257,7.0625,0.220703125,1.9833984375,12.34375,2732.59375,30804.28125,301.71194444444444,0.26390625,9.3125,0.291015625,0.5474493441241695,7.602042906970793,0.1388323538143634,3.757048827786953,0.0503937007874015,2338.8193359375,3.6301769321820303,0.015640433070514,3.1029983894299176,0.0223658203819444,0.1383420269413396,4.529777737977128,86.71968503937008,0.1365664331328662,4.189521979043958,217.5322834645669,0.7096881393762786,11.223622047244094,38.971653543307085,440.6472440944882,4.685265966754155,0.1327165354330708,0.0682507992552518,0.8226608744839434,0.0132132536425671
1022,1022-t02-12,t02,713,1082.0,1135.0,1225277.3828892005,1.6889483023439238,30.0,2.1115538267032354,1153.0,16.634944302268625,1106.7489481065918,1104.0,1061.0,92.0,12.895153119092626,1106.9224827824216,0.2270165309994484,0.3364111501684799,384.1487541529873,8.01186391107007,11.00036515499145,1.0857706077418203,2.304220899561269,0.3159534638091712,0.7588291607872496,0.3076938063658814,0.911967945985259,0.21991317970968,0.8475297063909409,0.8469790625613882,0.9879136704167026,0.9489143574495744,-0.3536677264911597,0.8311498621514006,0.3004666061030029,2.741301546620596,0.1941753173360705,2.76266850594062,0.7714464971819529,0.320706360159141,5.482603093241192,2.4276656985471474,0.6550435908426101,77.3900775015636,0.3141188810995952,0.7531879612274953,9.034889172981824,15.46365874748218,114.5644635061076,2.8721338513671446,0.1826954856860139,4.244280322862703,55.599930589488906,0.2222541460597141,0.3457223001402524,6.709590393180679,0.4500444487502134,4.120372848428247,0.0966737212593559,6.866666666666666,0.2288888888888889,1.512222222222222,9.166666666666666,3569.233333333333,22468.966666666667,731.6975185185186,0.3014537037037036,11.266666666666667,0.3755555555555555,0.6103275699986871,5.5731176916012,0.2244818470371719,3.761406329721837,0.0420757363253856,3004.378888888889,5.344203045456594,0.0157776241193118,2.833540237950418,0.0187215675744493,0.1352571615208745,4.448479654545924,101.218793828892,0.1419618426772678,4.269123412324513,239.86115007012623,0.6649303950476917,8.368863955119215,43.13464235624124,336.83169705469845,7.543646563814867,0.1758539816113448,0.0621515610815517,0.5556800907859897,0.0160587282064236
1023,1023-rem-17,rem,28102,1095.0,1136.0,1243836.2350366523,1.6076244216097182,22.0,5.1889709707589455,1222.0,13.239901916218146,1115.1388157426518,1115.0,988.0,234.0,8.989024315065668,1115.274062747203,-0.0530701000405998,0.4021448174591739,301.65666072834364,37.76186225392317,12.279741095802416,0.1307052912325333,1.4823175933919317,0.7233473809163131,0.3438814218818189,0.5828892350421201,1.2844718948408824,0.3789010030738065,0.7311106299435927,0.7225872254290034,0.9929293780775258,0.9480620181849504,-0.0733497394551709,0.4354202081729906,0.4679598232023249,6.129609951190661,0.1769522366902788,3.079747627997396,0.6089501601326194,0.3442597868332671,12.259219902381323,2.2738948695330428,0.5514162435770613,4709.8640336067365,0.3222442735785524,0.7691764745012513,38.29534793125707,6.314510767033863,237.5911327050657,0.1744247167943153,0.0287275995422028,3.622147040261489,5735.041880645117,0.3881154876822607,0.5204433848124689,2.541541803148664,0.6389955259309393,24.517313343939264,0.0187446790176839,1063.1225700164744,0.3502875024765978,1.548985721226004,38.07677100494234,80780.02570016474,2909919.974299835,2242.966442456426,0.0319687262237862,720.2079077429984,0.2373007933255349,0.4874835130079853,18.840462623928016,0.0159146228105181,4.568120715547479,0.1079994306455056,80694.29091418351,40.567695202862,0.0002628414620777,22.163048406520133,0.0057971199362132,0.0141098331603241,4.271516594877518,3817.6142623300834,0.1358484898701189,3.92841568668476,11301.073660237706,0.5620449081244502,38.07124048110455,27.31969254857305,1029.4174080136645,0.7481039872225892,0.0281203820862305,0.1092759636506819,4.201960955564519,0.0033448075795949
1023,1023-t01-31,t01,476,1069.5,1123.0,1205551.5651260505,1.827474885257153,31.0,2.5260869881593004,1145.0,16.923301673610613,1097.7836134453785,1100.0,1038.0,107.0,12.45444443686984,1097.9761222932177,-0.2905160526714746,0.3225672621989972,422.703176858979,11.908609010273503,13.714111984259327,-1.1827954559032343,2.362005629540269,0.7210626718564206,0.5324106739498389,0.5956850190362896,1.2585094483680797,0.3600962874500492,0.7226250069151057,0.7146952557638683,0.9733223216553268,0.9036737200584712,-0.1534239777564077,0.6427500628282228,0.4900289637215143,3.3909136251290315,0.1236962137511816,3.3945707086964982,0.559709471362772,0.2278466751734985,6.781827250258063,2.603520832255625,0.7707670753491725,78.9992056228606,0.2936853520628573,0.8933887752284945,12.728385889646551,4.764698052805233,58.50111109574438,0.5175474063835448,0.1221568512431355,3.5604989331900665,110.39896488245456,0.4059407569381463,0.5656512605042017,1.560687072498528,0.6529209710471895,8.459292237813717,0.085393782709249,13.081632653061224,0.2669720949604331,1.786755518533944,15.73469387755102,748.0,8636.224489795919,74.75554421768709,0.1742063492063492,13.53061224489796,0.2761349437734277,0.5361308026971984,8.489640558415099,0.1186563664112713,4.014336868980291,0.1029411764705882,653.6326530612243,3.891388858410748,0.0156581369425161,4.610959640291983,0.0366873227216615,0.1283279234905439,4.454118037724185,72.92857142857143,0.1532112845138055,3.1611291575453717,153.5420168067227,0.761400148294612,12.502100840336135,23.18487394957983,284.8340336134454,2.4142962184873946,0.1148809523809523,0.1191312751952632,1.662302491102261,0.0196662733016487
1023,1023-t02-26,t02,939,1079.0,1130.0,1222827.9265175718,1.8039219342021813,25.5,3.138139738573729,1159.0,15.628882605722218,1105.63684771033,1107.0,1038.0,121.0,10.818645294672104,1105.8155029287534,-0.3231486788837978,0.3399317924831097,395.08750273612617,14.262444115562843,13.479596760435658,-1.246329484216944,2.0703388645047878,0.8554369271720448,0.4154086255769051,0.6540332982195456,1.3499140260437732,0.4181356712710125,0.7049356544516604,0.6931237137854772,0.9778187980372068,0.9100862618222808,-0.0993206344202782,0.5145796117561835,0.4930575977866929,3.736126771833781,0.1295366129294209,3.438539506862674,0.4535413346236991,0.2640682618206668,7.472253543667563,2.534510481736272,0.7314439479192081,161.91047711543808,0.297377577242001,0.8802960547560731,14.850891451361,4.617278407456562,68.14524958260452,0.384230571107085,0.096202659165283,3.544035120217723,239.60579278401,0.4345606775315614,0.5804046858359957,1.5665549298139374,0.6797336777106071,10.215190223123187,0.0684462871078074,31.73333333333333,0.2644444444444444,1.663263888888889,15.291666666666666,1389.4916666666666,21774.25,91.22208796296296,0.1327037037037037,31.116666666666667,0.2593055555555555,0.5234851981214752,8.119159969731925,0.0823891074088913,4.587697040242272,0.1277955271565495,1328.2610416666666,5.376033385529592,0.0073635790003751,7.718386416283104,0.0254964870770377,0.0896518390811489,4.469290405650778,139.7433439829606,0.1488214525910123,3.3860325431740885,319.19595314164,0.7248755558731164,14.745473908413205,22.36741214057508,326.2385516506922,1.8215205301147797,0.0904957993136906,0.1326953528423557,2.022300521567441,0.016381397407318
1025,1025-rem-058,rem,28131,1100.0,1164.0,1279938.3469126585,2.153150624839965,30.0,5.532161986346238,1246.0,19.99497362973192,1131.0265187871032,1130.0,952.0,294.0,13.517973413540316,1131.3436024977816,-0.3143657048689361,0.27729840962877,717.3607129851348,60.80541556153212,85.74365309509855,-2.771164237240459,3.565156601310672,1.3621188505389838,0.4470268915655411,0.85693340041245,1.6066464048919809,0.6147418452618751,0.6457264597760026,0.6214072524600954,0.9908198746395808,0.9367640087028865,-0.0919474806439217,0.5514385261485745,0.5048640892820878,7.762387217261482,0.0881158930523951,4.102835412650309,0.7040714766432459,0.1649817366257199,15.524774434522964,2.856903152814593,1.231818862962414,4540.284242946928,0.2496393688496438,1.4509278649709216,61.65484644800195,3.4084769042823795,208.4501562587589,0.0608725135025612,0.0186886048842803,3.684910843088427,9002.34515662612,0.4910663510889518,0.6465465145213466,0.974967269469195,0.7237456427109664,44.79287225652476,0.0137522621595812,910.1741120069732,0.1983382244512907,2.679041722982863,63.08062758770974,1282.629984746132,80895.94138156461,20.51315696839803,0.0206865252891659,1185.6589670952278,0.2583697901711108,0.5181533939358124,32.868382938531425,0.0110671271800185,5.37361440668208,0.1631296434538409,1245.0519359467658,31.13881918770208,0.0002399455745455,45.29844369945669,0.0123072204852167,0.0191235264491929,4.71724472983041,4707.340122995983,0.167336394831182,2.711214233716822,7800.68156126693,1.2358348133267896,61.4084461981444,17.361949450783833,1057.4316234758808,0.3048744041281827,0.0183266112246191,0.1611423849298309,10.079137347527393,0.0032250549555603
1025,1025-t01-041,t01,131,1044.0,1146.0,1190728.3740458016,2.6123194936443057,66.0,2.176041766439375,1174.0,33.75665753743954,1090.4656488549615,1086.0,1006.0,168.0,26.29120447200629,1091.2050100901304,0.2819732154615113,0.1756890624089505,1613.0427131286056,17.374156137743093,139.52920464849896,8.581289320443945,7.969829332158155,1.8124465811965813,0.6289334517154439,1.0167433110367894,1.7119055848985614,0.7623631521084913,0.6030048076923077,0.5699166202155332,0.9666050391522076,0.8832174729457338,-0.1980140740562866,0.7869036012423698,0.5120918859332204,3.9791531184194224,0.0494398138896376,4.6623036142478975,0.6619549489004732,0.1060475504768982,7.958306236838846,3.352693125184391,2.445568978338684,16.894639565261336,0.1747277467797239,2.460946111214784,19.97537717742857,2.2900247377637744,43.25960287745757,0.2386463032736004,0.1117932963158618,3.529379876025649,56.70216372351271,0.5844272381987351,0.7385496183206106,0.4492822895733964,0.7873691255058757,15.936969592238416,0.0914550308103942,6.533333333333333,0.2177777777777777,2.706666666666667,23.866666666666667,59.5,778.5333333333333,6.985100151171579,0.1463975812547241,8.466666666666667,0.2822222222222222,0.5409876557115675,11.564459062275285,0.1193461340524772,3.802910079649721,0.2290076335877862,40.43222222222222,1.000547835061444,0.0659920730350656,12.161172306021474,0.0848700689141312,0.9690954018572704,4.425810213330936,29.564885496183205,0.225686148825826,1.5946623157158677,23.01526717557252,2.4849367752461977,19.603053435114504,11.15267175572519,204.0,1.121660435166433,0.1079423932422841,0.220080576759966,4.584910941475827,0.0356635025815528
1026,1026-rem-053,rem,13040,1094.0,1141.0,1248897.2239263803,1.822368222197725,24.0,10.660709393472914,1235.0,15.570599688546803,1117.3219325153375,1117.0,916.0,319.0,9.91742010781948,1117.5407034763343,-0.4677114449617895,0.3601387307576499,488.92304657213305,85.42124704897518,73.9738924030173,-1.3522593510199754,2.423471960681865,0.932467920724484,0.4436205608687007,0.6762050660091989,1.4174290038262167,0.4708023748089259,0.7006865324046562,0.6871732210993111,0.9953229748876428,0.9559618740090012,-0.0901604598245951,0.5189650814858654,0.4865680003350554,9.222173684458298,0.1448505151980648,3.456598064265876,0.7092716443878134,0.2889741409043007,18.4443473689166,2.489825530053796,0.8389849703515875,2191.8622717303424,0.2954550027427717,1.1478993102138708,86.11854168696287,4.884880475577425,414.0696013453068,0.0596265968244144,0.0126530397093463,3.671276433525553,3185.9695398283734,0.4270340433734733,0.569114263803681,1.770833578600853,0.6738088069364955,58.05920816818293,0.0087129436631445,465.2337507453786,0.2774202449286694,2.4930141530382826,84.67799642218247,25386.53428741801,2057656.597495528,313.26881027155144,0.014579221879237,476.38461538461536,0.2840695380945828,0.5487475502069972,45.83057026611057,0.008499750734259,4.843353684098337,0.1286042944785276,25326.071375717424,8.853707481741848,0.000541847913077,51.94114540947597,0.0049818645910812,0.0818925249302509,4.435999098790368,1857.1685582822088,0.1424209017087583,3.606862673604577,4696.209049079755,0.8626519392901502,85.72009202453988,23.383435582822084,1981.973773006135,0.2823183905022338,0.0124010927011946,0.1331365986365575,11.322006387706894,0.0018650159315147
1026,1026-t01-011,t01,1070,1043.0,1107.1,1151096.268224299,2.047819523821801,33.0,2.972118277571,1158.0,19.1632841296183,1072.6177570093455,1071.0,1010.0,148.0,13.292827684427374,1072.8915454156115,0.3844427829534789,0.2793187177919469,587.4155725390863,11.92048067380948,30.44389035587715,2.929219412583413,3.165669304086927,0.7905740910389629,0.6000357342977926,0.6180891069931475,1.2967329550092956,0.3893097153564792,0.7182718781564119,0.7081350399840242,0.9846486285802774,0.9250850093908718,-0.1956466612946027,0.7120219018933762,0.4801956792151365,3.3655091932060386,0.1084042366991519,3.640486229436962,0.6696527979236047,0.2135402545791975,6.731018386412076,2.80625426585207,0.9890608487814724,153.19819341413438,0.2569525687017364,1.1949068307527622,12.784107196004532,5.430742655103376,67.57808945754638,0.6081051560545188,0.1277900972886967,3.8621350261606966,248.86893399814943,0.4016529622845216,0.5570093457943925,1.7978394819441357,0.6425962822019898,8.322429093790884,0.0869491218802489,22.31531531531532,0.2010388767145524,2.221248275302329,15.207207207207206,1082.144144144144,11337.504504504504,113.35257992686564,0.1657155625012768,19.576576576576574,0.1763655547439331,0.4148611312471674,7.095122759777967,0.0756083216376343,5.215744249978753,0.1037383177570093,989.2214917620322,5.178117141997464,0.007771882687737,10.352429998300964,0.0241577415356976,0.1432878097402283,4.784813226267276,159.2018691588785,0.1487867936064285,3.2985378635688707,298.8710280373832,1.0300855969953708,12.571028037383178,23.945794392523364,297.51495327102805,2.5646798906478483,0.1200537224235488,0.1085531620055429,1.54483507227744,0.0162061515156353
1026,1026-t02-053,t02,275,1091.0,1131.0,1234895.8036363637,1.543525297713288,22.0,3.1176945123694138,1155.0,12.873838016528918,1111.1418181818185,1112.0,1059.0,96.0,9.168005843681517,1111.2586573954616,-0.1961129496700532,0.3978975206611569,259.6635239669421,8.85715777235988,5.641918291213227,-0.44339307351357,1.3613303334119533,0.7280826151106964,0.3037818873691496,0.5841586488512842,1.2894432798016664,0.3841144108343177,0.7314028517592126,0.7223130722002991,0.9732102057375698,0.906030904041078,-0.0721511550178488,0.4395047159625036,0.4629960538886347,2.9493798434874474,0.16352990775883,3.033567345171334,0.3781380540798579,0.3204399855885191,5.898759686974895,2.2432379552893527,0.5223532371306625,52.917856158795125,0.3472895881963736,0.615212301876538,9.53798897850541,4.58095404812541,41.39547232588313,0.6313669777329696,0.1508065377611771,3.325153495860081,57.617628171689205,0.3762835092435784,0.5545454545454545,1.3057654881799945,0.6187508445373131,6.079509791263806,0.0971785534177277,11.058823529411764,0.3252595155709342,1.1141868512110726,10.470588235294118,306.2647058823529,2637.3823529411766,39.33920751633987,0.1847957516339869,7.235294117647059,0.2128027681660899,0.4644765342213401,5.327919559366685,0.0847737669819742,3.9578636660571953,0.1236363636363636,240.84515570934255,2.205143765580766,0.0276638026447553,4.572613657880196,0.0225688969983184,0.201749846179357,4.1914115131212855,41.37090909090909,0.1504396694214876,3.264132231404959,109.42181818181818,0.5004958677685951,9.283636363636363,24.09090909090909,214.44,3.240019191919192,0.1445141414141414,0.1174439657344419,1.2412926149247576,0.019084353661966
1026,1026-t03-063,t03,276,1075.5,1133.0,1219187.2608695652,1.9653865988930024,28.25,3.393769241617567,1172.0,18.240285654274317,1103.9202898550725,1104.0,1039.0,133.0,12.295939886570713,1104.1681307072602,0.1063662962004446,0.3075771896660366,547.254515858013,13.529425965566784,25.65658913857364,-0.1336087422085189,2.711852779610501,0.8718137451160083,0.5117046723899003,0.6552180668648068,1.3720108583099837,0.4323819635970797,0.7072081844408267,0.6940505343927166,0.9774125778313656,0.9102041484244988,-0.1444987425052628,0.6388289126338742,0.4778052101728711,3.615141749284553,0.1188971180295601,3.608801666252208,0.5351798613416439,0.2048183264374949,7.230283498569108,2.705264581563103,0.8959166311816271,44.4609008327683,0.2718802194044588,1.1321339352082251,14.410009692449451,4.272329230341279,59.37804534153932,0.4099980999032204,0.1146014716755429,3.601510220460322,69.85861454475912,0.4218674513462861,0.5914855072463768,1.2786295915694634,0.6662480225305814,9.562595847650549,0.083476729469272,6.212121212121212,0.1882460973370064,2.2112029384756657,15.87878787878788,393.8787878787879,4983.848484848485,34.89063973063973,0.1582659932659932,6.090909090909091,0.1845730027548209,0.4072421329614668,6.107889014777819,0.0749675876740973,4.513794876803084,0.1195652173913043,323.9283746556474,1.747368563685637,0.0256832185911762,7.196853056231223,0.0321852229293734,0.3204874455707493,4.508865963702192,43.34782608695652,0.15705734089477,3.022316740180634,84.8913043478261,0.9213794370930476,14.28623188405797,21.23913043478261,297.70652173913044,1.879613526570048,0.1049053945249597,0.1199797582076308,1.7320993747740645,0.0174322867913603
1026,1026-t04-011,t04,1070,1043.0,1107.1,1151096.268224299,2.047819523821801,33.0,2.972118277571,1158.0,19.1632841296183,1072.6177570093455,1071.0,1010.0,148.0,13.292827684427374,1072.8915454156115,0.3844427829534789,0.2793187177919469,587.4155725390863,11.92048067380948,30.44389035587715,2.929219412583413,3.165669304086927,0.7905740910389629,0.6000357342977926,0.6180891069931475,1.2967329550092956,0.3893097153564792,0.7182718781564119,0.7081350399840242,0.9846486285802774,0.9250850093908718,-0.1956466612946027,0.7120219018933762,0.4801956792151365,3.3655091932060386,0.1084042366991519,3.640486229436962,0.6696527979236047,0.2135402545791975,6.731018386412076,2.80625426585207,0.9890608487814724,153.19819341413438,0.2569525687017364,1.1949068307527622,12.784107196004532,5.430742655103376,67.57808945754638,0.6081051560545188,0.1277900972886967,3.8621350261606966,248.86893399814943,0.4016529622845216,0.5570093457943925,1.7978394819441357,0.6425962822019898,8.322429093790884,0.0869491218802489,22.31531531531532,0.2010388767145524,2.221248275302329,15.207207207207206,1082.144144144144,11337.504504504504,113.35257992686564,0.1657155625012768,19.576576576576574,0.1763655547439331,0.4148611312471674,7.095122759777967,0.0756083216376343,5.215744249978753,0.1037383177570093,989.2214917620322,5.178117141997464,0.007771882687737,10.352429998300964,0.0241577415356976,0.1432878097402283,4.784813226267276,159.2018691588785,0.1487867936064285,3.2985378635688707,298.8710280373832,1.0300855969953708,12.571028037383178,23.945794392523364,297.51495327102805,2.5646798906478483,0.1200537224235488,0.1085531620055429,1.54483507227744,0.0162061515156353
1026,1026-t05-047,t05,6552,1078.0,1158.0,1246688.964896215,2.4762717284350533,38.0,26.63281514236216,1460.0,26.9790282977096,1115.8021978021975,1110.0,519.0,941.0,16.29262526962116,1116.5522669791212,0.0333806244853912,0.2337278106508875,1674.4202759999464,635.2728486037715,1419.9260346280116,21.484056379807903,8.743359453204354,1.7490746018963252,0.6666026937589438,0.8976744550748351,1.700907266552933,0.9272614402719598,0.6464574896568204,0.6216211446145389,0.998866591225892,0.9780456845257292,-0.1608848460671608,0.7254421668392305,0.4915630246762116,25.16990787523233,0.0712795266577383,4.541988355664503,0.8040957399811155,0.149891492434821,50.33981575046468,3.289107098348289,2.62310851377517,866.6367930994218,0.205675913068787,3.5254462303914336,640.9753704716614,3.5302582013629067,2217.199043988018,0.0059432309649913,0.0018526722932884,4.059470408287849,2092.478527155068,0.492657318021893,0.6427045177045176,1.0590592188735106,0.7260371432458241,468.6223642447116,0.0014129871954024,165.96075085324233,0.141604736222903,7.636916999615605,658.9752559726962,476.4778156996587,293551.81313993176,0.7761689373785887,0.0025145322309012,301.098976109215,0.2569103891716852,0.5186342104190776,343.3572617677254,0.0017636781056165,5.853976004151909,0.1788766788766788,445.2247550932451,0.6292984000920169,0.0012289211960068,324.3192595567784,0.0041047497105508,1.6132546727113142,5.099454083507909,1041.3821733821733,0.1589411131535673,3.0669355403787644,1531.3846153846157,2.754402438983484,635.4473443223443,17.953907203907203,11185.976648351649,0.0291936492950946,0.0017653918437226,0.1682491846821259,109.81877860356484,0.0004349174842227
1027,1027-rem-10,rem,29814,1141.0,1176.0,1342010.7777889583,1.476102548200149,17.0,6.777254158850118,1271.0,11.672199669884586,1158.3380626551284,1157.0,1074.0,197.0,7.322692952067642,1158.4518884221986,1.0959334431362813,0.4514770067745304,263.7103933218944,23.988306148834997,18.087932382980117,2.1338268934757543,1.645576457831754,0.3557418670510476,0.6444688249759276,0.3396495944990508,0.9620747600101212,0.2378484622973617,0.8328105139719673,0.8317844300056743,0.995676395540038,0.9661804842241342,-0.246336425348887,0.710091879025587,0.3260102346078765,4.8647555127542965,0.2654555174251602,2.5765811646303574,0.7670054057995114,0.4618126510361386,9.729511025508591,2.190655609546957,0.5003295812207005,3527.946858783132,0.3482159778688591,0.7378749899638424,24.1330120561527,19.64922708863606,474.6530609072701,0.8539671595165808,0.0469153731791452,4.363134841057164,2467.536513495378,0.2382156642826768,0.3393539947675589,10.339673038987026,0.4736828601549078,11.46519420373242,0.0229480602486732,387.8978540772532,0.3329595313967838,1.461813627069941,24.857510729613733,272234.774248927,6780437.976824034,10957.37805768499,0.0521487659998031,224.84549356223172,0.193000423658568,0.4349521818639892,10.609459324893306,0.0239396642282305,5.147848154167368,0.0390756020661434,271579.8536602258,51.37118008133669,0.0002937542112526,11.579682383816335,0.004264197037783,0.0142536731948786,4.2515275184851244,4229.205339773261,0.1418529999253123,4.191705283025098,13460.33547997585,0.5040487814773817,24.127222110417925,43.69504259743744,1055.4755148587913,1.916436928218835,0.0451222534150297,0.0531851107028606,1.290398802011034,0.0026258420134017
1027,1027-t01-10,t01,104,1130.3,1168.0,1319729.3076923077,1.2326949092882205,23.0,1.9604713262369,1175.0,11.788461538461538,1148.7115384615386,1148.5,1121.0,54.0,9.316326530612244,1148.794719561466,0.0459465009558271,0.4646819526627219,191.1090976331361,6.211652168101995,2.099695911203255,0.1484685370683539,1.0209362908283135,0.2841711411735992,0.5636481174484449,0.2841711411735992,0.8546793062595537,0.2016261461196497,0.8579144294132003,0.8579144294132003,0.9832840505192,0.9431657717652802,-0.2395939027336408,0.6602989194594329,0.2841711411735992,2.455077330520786,0.2816003945120162,2.1705024882625654,0.5890337571398978,0.3887482131027509,4.910154661041572,1.886331347088967,0.3262768580004782,16.611755856436705,0.4146918771834749,0.4384730156829831,6.618901783795401,10.382495164410058,64.22563399957016,2.008870471858061,0.2176198300976669,3.5468535357088,9.563641736514075,0.2332805193772551,0.3846153846153846,3.19228596328134,0.4493691396341471,2.963040379993425,0.1195040154752042,1.8571428571428568,0.2653061224489796,1.0612244897959182,6.285714285714286,608.5714285714286,3618.142857142857,119.53174603174602,0.3978174603174603,1.5714285714285714,0.2244897959183673,0.360202518682543,1.0272623342053908,0.297222590716959,2.521640636343317,0.0673076923076923,387.8367346938775,1.082215672676838,0.0933001400142897,1.5597163835314345,0.0135329994813341,0.4871476613305325,3.86143787210135,15.23076923076923,0.1464497041420118,4.186390532544379,48.32692307692308,0.3260909763313609,6.432692307692308,39.26923076923077,244.91346153846155,7.4014423076923075,0.1980502136752136,0.0665680765717968,0.3647586902460414,0.0274279208705878
