,feature,rem vs. tum
373,ft166_ImageNet,0.5830130331291217
374,ft1825_ImageNet,0.5829788894525305
375,ft447_ImageNet,0.5829496234440239
376,ft617_ImageNet,0.5828471924142506
377,ft1308_ImageNet,0.5827935380653217
378,ft445_ImageNet,0.5827837827291529
379,ft1792_ImageNet,0.5827252507121395
380,ft1370_ImageNet,0.5827154953759708
381,ft1479_ImageNet,0.5826862293674641
382,ft606_ImageNet,0.5825789206696063
383,ft773_ImageNet,0.5823984469504819
384,ft852_ImageNet,0.5823838139462286
385,ft1880_ImageNet,0.5823057712568775
386,ft1410_ImageNet,0.582213095563273
387,ft600_ImageNet,0.5821691965505131
388,ft6_ImageNet,0.5818765364654466
389,ft1695_ImageNet,0.5817789831037578
390,ft599_ImageNet,0.5812619502868068
391,ft297_ImageNet,0.5812034182697936
392,ft456_ImageNet,0.5810961095719359
393,ft1213_ImageNet,0.5810668435634292
394,ft1492_ImageNet,0.5809595348655715
395,ft465_ImageNet,0.5809253911889803
396,ft204_ImageNet,0.5804717680571273
397,ft43_ImageNet,0.5802278846529051
398,ft1728_ImageNet,0.5802181293167363
399,ft887_ImageNet,0.5801352089593008
400,ft1157_ImageNet,0.5799010808912475
401,ft911_ImageNet,0.579520622780661
402,ft1621_ImageNet,0.5794474577593944
403,ft143_ImageNet,0.5794425800913099
404,ft975_ImageNet,0.579432824755141
405,ft1637_ImageNet,0.5793401490615366
406,ft1354_ImageNet,0.5791645530104967
407,ft1756_ImageNet,0.5790865103211457
408,ft1779_ImageNet,0.5790816326530612
409,ft1103_ImageNet,0.5790377336403013
410,ft1023_ImageNet,0.5789987122956257
411,ft1306_ImageNet,0.5789938346275413
412,ft1844_ImageNet,0.5789889569594568
413,ft2045_ImageNet,0.5789304249424435
414,ft983_ImageNet,0.5788670152573457
415,ft144_ImageNet,0.5787206852148126
416,ft1595_ImageNet,0.5786767862020525
417,ft458_ImageNet,0.5786280095212082
418,ft1074_ImageNet,0.5786133765169548
419,ft325_ImageNet,0.5785109454871815
420,ft632_ImageNet,0.5784231474616616
421,ft993_ImageNet,0.578418269793577
422,ft310_ImageNet,0.5782865727552972
423,ft1453_ImageNet,0.5782329184063684
424,ft1219_ImageNet,0.5780134233425684
425,ft172_ImageNet,0.5779890350021463
426,ft1874_ImageNet,0.5778085612830218
427,ft1562_ImageNet,0.5776817419128264
428,ft571_ImageNet,0.5775939438873063
429,ft1976_ImageNet,0.5774866351894486
430,ft1502_ImageNet,0.577413470168182
431,ft211_ImageNet,0.5774134701681819
432,ft1053_ImageNet,0.5773110391384088
433,ft1116_ImageNet,0.5772476294533109
434,ft904_ImageNet,0.5772183634448044
435,ft930_ImageNet,0.5771793421001288
436,ft480_ImageNet,0.5769891130448356
437,ft590_ImageNet,0.5769744800405822
438,ft1913_ImageNet,0.5768964373512311
439,ft1099_ImageNet,0.5767744956491201
440,ft190_ImageNet,0.5766379209427557
441,ft284_ImageNet,0.576442814219378
442,ft1343_ImageNet,0.5762525851640847
443,ft498_ImageNet,0.576233074491747
444,ft1983_ImageNet,0.5762184414874936
445,ft453_ImageNet,0.5762135638194092
446,ft756_ImageNet,0.5762038084832404
447,ft1635_ImageNet,0.5761062551215514
448,ft146_ImageNet,0.576101377453467
449,ft849_ImageNet,0.575945292074765
450,ft958_ImageNet,0.5758672493854138
451,ft1482_ImageNet,0.5756526319896983
452,ft1067_ImageNet,0.5751746205174231
453,ft602_ImageNet,0.5750624341514808
454,ft88_ImageNet,0.5749112264408631
455,ft545_ImageNet,0.5749014711046943
456,ft614_ImageNet,0.5749014711046943
457,ft1091_ImageNet,0.5748770827642721
458,ft665_ImageNet,0.5748722050961876
459,ft1434_ImageNet,0.5747648963983298
460,ft842_ImageNet,0.5746966090451477
461,ft354_ImageNet,0.5746624653685566
462,ft1501_ImageNet,0.5746283216919655
463,ft1537_ImageNet,0.5744917469856011
464,ft182_ImageNet,0.57423810824521
465,ft769_ImageNet,0.5742039645686191
466,ft1044_ImageNet,0.5740137355133258
467,ft499_ImageNet,0.5739308151558903
468,ft1208_ImageNet,0.573916182151637
469,ft748_ImageNet,0.5738137511218637
470,ft826_ImageNet,0.5736918094197526
471,ft1025_ImageNet,0.5736674210793304
472,ft60_ImageNet,0.5736576657431616
473,ft1890_ImageNet,0.573618644398486
474,ft1918_ImageNet,0.5735698677176416
475,ft1661_ImageNet,0.5734332930112772
476,ft76_ImageNet,0.5734040270027705
477,ft678_ImageNet,0.5732576969602372
478,ft1101_ImageNet,0.5731894096070551
479,ft1471_ImageNet,0.573155265930464
480,ft655_ImageNet,0.5731503882623796
481,ft1963_ImageNet,0.5730138135560152
482,ft1312_ImageNet,0.5729113825262419
483,ft1486_ImageNet,0.5727845631560463
484,ft1515_ImageNet,0.5727796854879619
485,ft448_ImageNet,0.572726031139033
486,ft316_ImageNet,0.5727162758028642
487,ft1384_ImageNet,0.5726089671050063
488,ft563_ImageNet,0.5723553283646153
489,ft2012_ImageNet,0.5722626526710111
490,ft1151_ImageNet,0.5722382643305889
491,ft1509_ImageNet,0.5721894876497444
492,ft1466_ImageNet,0.5721602216412378
493,ft1752_ImageNet,0.5719748702540289
494,ft1309_ImageNet,0.5719407265774379
495,ft1522_ImageNet,0.5717943965349046
496,ft235_ImageNet,0.571721231513638
497,ft921_ImageNet,0.5717114761774691
498,ft1388_ImageNet,0.5716919655051313
499,ft160_ImageNet,0.5716578218285402
500,ft1429_ImageNet,0.5716041674796114
501,ft181_ImageNet,0.5715749014711047
502,ft29_ImageNet,0.5715358801264291
503,ft593_ImageNet,0.5712627307137005
504,ft1894_ImageNet,0.5711554220158427
505,ft1514_ImageNet,0.5711164006711671
506,ft1718_ImageNet,0.5709847036328872
507,ft267_ImageNet,0.5709310492839583
508,ft127_ImageNet,0.570784719241425
509,ft926_ImageNet,0.5707359425605806
510,ft97_ImageNet,0.5704432824755141
511,ft913_ImageNet,0.5703067077691497
512,ft1962_ImageNet,0.5702725640925587
513,ft1437_ImageNet,0.5702579310883054
514,ft928_ImageNet,0.5702481757521365
515,ft1532_ImageNet,0.5701750107308697
516,ft627_ImageNet,0.5701603777266165
517,ft1131_ImageNet,0.5701116010457721
518,ft1065_ImageNet,0.5700433136925898
519,ft1013_ImageNet,0.5699750263394077
520,ft1054_ImageNet,0.5699213719904788
521,ft1490_ImageNet,0.5698969836500566
522,ft1753_ImageNet,0.5698579623053811
523,ft1943_ImageNet,0.5698335739649588
524,ft1524_ImageNet,0.5698091856245366
525,ft524_ImageNet,0.5698091856245366
526,ft1545_ImageNet,0.5696823662543411
527,ft1682_ImageNet,0.56960432356499
528,ft1920_ImageNet,0.5695750575564834
529,ft35_ImageNet,0.5695555468841457
530,ft1732_ImageNet,0.569526280875639
531,ft466_ImageNet,0.5694872595309635
532,ft1531_ImageNet,0.5694433605182034
533,ft1794_ImageNet,0.5693897061692746
534,ft1478_ImageNet,0.569140945096968
535,ft1411_ImageNet,0.569019003394857
536,ft1630_ImageNet,0.5689263277012525
537,ft564_ImageNet,0.5687751199906349
538,ft832_ImageNet,0.5685117259140751
539,ft597_ImageNet,0.5684629492332305
540,ft890_ImageNet,0.5684580715651462
541,ft291_ImageNet,0.5683849065438795
542,ft1766_ImageNet,0.5683117415226129
543,ft278_ImageNet,0.568301986186444
544,ft1741_ImageNet,0.5682678425098528
545,ft1341_ImageNet,0.5682141881609241
546,ft1295_ImageNet,0.5681995551566708
547,ft1021_ImageNet,0.5681020017949818
548,ft216_ImageNet,0.5679507940843642
549,ft1642_ImageNet,0.5678581183907598
550,ft728_ImageNet,0.5677605650290709
551,ft1541_ImageNet,0.5677410543567332
552,ft178_ImageNet,0.5677215436843954
553,ft194_ImageNet,0.5676825223397198
554,ft1329_ImageNet,0.5675020486205955
555,ft1231_ImageNet,0.5675020486205955
556,ft899_ImageNet,0.5674922932844266
557,ft647_ImageNet,0.5674581496078355
558,ft1034_ImageNet,0.5673703515823155
559,ft185_ImageNet,0.5672679205525423
560,ft510_ImageNet,0.5671508565185156
561,ft1093_ImageNet,0.5670581808249112
562,ft203_ImageNet,0.5670045264759824
563,ft1125_ImageNet,0.5668142974206891
564,ft1401_ImageNet,0.5666826003824093
565,ft157_ImageNet,0.5665899246888049
566,ft1094_ImageNet,0.5665362703398759
567,ft7_ImageNet,0.5664728606547782
568,ft778_ImageNet,0.5662631209271471
569,ft2039_ImageNet,0.5661753229016272
570,ft1249_ImageNet,0.5661119132165294
571,ft1216_ImageNet,0.5660777695399384
572,ft718_ImageNet,0.5660192375229252
573,ft302_ImageNet,0.566019237522925
574,ft929_ImageNet,0.5659119288250674
575,ft478_ImageNet,0.5658972958208139
576,ft170_ImageNet,0.5658338861357163
577,ft225_ImageNet,0.565599758067663
578,ft2037_ImageNet,0.5655022047059741
579,ft1337_ImageNet,0.5653412416591875
580,ft1852_ImageNet,0.5652778319740898
581,ft372_ImageNet,0.5652095446209076
582,ft875_ImageNet,0.5650778475826277
583,ft810_ImageNet,0.565004682561361
584,ft312_ImageNet,0.5649851718890233
585,ft1980_ImageNet,0.5649802942209389
586,ft1355_ImageNet,0.5648924961954189
587,ft134_ImageNet,0.5648242088422367
588,ft1113_ImageNet,0.5648193311741523
589,ft1266_ImageNet,0.5647510438209701
590,ft1253_ImageNet,0.5645754477699301
591,ft1929_ImageNet,0.5645266710890857
592,ft834_ImageNet,0.5644291177273969
593,ft851_ImageNet,0.5643705857103836
594,ft942_ImageNet,0.5643657080422991
595,ft1181_ImageNet,0.5643608303742147
596,ft1241_ImageNet,0.5640584149529794
597,ft1349_ImageNet,0.5639511062551216
598,ft1959_ImageNet,0.5638486752253482
599,ft1698_ImageNet,0.563790143208335
600,ft973_ImageNet,0.5637803878721661
601,ft1978_ImageNet,0.5637169781870683
602,ft309_ImageNet,0.5636291801615484
603,ft1235_ImageNet,0.5636145471572951
604,ft461_ImageNet,0.5635657704764506
605,ft179_ImageNet,0.5635560151402818
606,ft1647_ImageNet,0.5635072384594373
607,ft661_ImageNet,0.5631804346977797
608,ft684_ImageNet,0.5631706793616107
609,ft1851_ImageNet,0.5631121473445975
610,ft154_ImageNet,0.5630828813360907
611,ft1088_ImageNet,0.5630097163148242
612,ft705_ImageNet,0.5629804503063176
613,ft984_ImageNet,0.5629511842978109
614,ft1464_ImageNet,0.5629463066297264
615,ft314_ImageNet,0.562907285285051
616,ft169_ImageNet,0.5629024076169665
617,ft569_ImageNet,0.5629024076169665
618,ft823_ImageNet,0.5628487532680376
619,ft1043_ImageNet,0.5626292582042378
620,ft450_ImageNet,0.5625756038553088
621,ft220_ImageNet,0.5625609708510556
622,ft765_ImageNet,0.5624536621531979
623,ft1081_ImageNet,0.5624195184766068
624,ft1797_ImageNet,0.5622390447574824
625,ft1749_ImageNet,0.5620390603660202
626,ft1303_ImageNet,0.5619512623405003
627,ft1008_ImageNet,0.5619415070043314
628,ft22_ImageNet,0.5617415226128692
629,ft1620_ImageNet,0.5616537245873493
630,ft274_ImageNet,0.5615756818979982
631,ft419_ImageNet,0.5615122722129005
632,ft521_ImageNet,0.5615073945448161
633,ft1879_ImageNet,0.5614927615405627
634,ft989_ImageNet,0.5614147188512115
635,ft804_ImageNet,0.5614098411831272
636,ft1590_ImageNet,0.5613269208256917
637,ft2023_ImageNet,0.5612147344597495
638,ft1177_ImageNet,0.5611854684512427
639,ft392_ImageNet,0.5610927927576383
640,ft1106_ImageNet,0.5610537714129629
641,ft1032_ImageNet,0.5609659733874429
642,ft1549_ImageNet,0.5609171967065985
643,ft2021_ImageNet,0.5608684200257541
644,ft758_ImageNet,0.5607513559917274
645,ft1313_ImageNet,0.5606294142896164
646,ft1497_ImageNet,0.5605903929449408
647,ft1396_ImageNet,0.5605806376087721
648,ft1325_ImageNet,0.5605269832598431
649,ft902_ImageNet,0.560492839583252
650,ft1921_ImageNet,0.5604830842470832
