,feature,rem vs. tum
156,ft1828_MNIST,0.6967943965349046
157,ft1497_MNIST,0.6962773637179538
158,ft1907_MNIST,0.6956822882116517
159,ft1623_MNIST,0.6953018301010653
160,ft815_MNIST,0.6950335583564209
161,ft1554_MNIST,0.6946774885862567
162,ft1230_MNIST,0.6944092168416124
163,ft1913_MNIST,0.6943750731650211
164,ft1840_MNIST,0.6942238654544035
165,ft1812_MNIST,0.6936726889608615
166,ft1599_MNIST,0.6930288367737152
167,ft1514_MNIST,0.6929410387481952
168,ft1267_MNIST,0.6928727513950131
169,ft461_MNIST,0.6925313146291021
170,ft486_MNIST,0.6925118039567644
171,ft1097_MNIST,0.6924142505950754
172,ft1794_MNIST,0.6921020798376714
173,ft1101_MNIST,0.6919850158036447
174,ft949_MNIST,0.6916435790377337
175,ft867_MNIST,0.6915948023568892
176,ft1513_MNIST,0.6915850470207203
177,ft1085_MNIST,0.6908826628165607
178,ft700_MNIST,0.6904144066804543
179,ft1710_MNIST,0.6902534436336677
180,ft1265_MNIST,0.6900876029187966
181,ft126_MNIST,0.6900827252507121
182,ft671_MNIST,0.6895461817614235
183,ft303_MNIST,0.6893461973699614
184,ft1854_MNIST,0.689243766340188
185,ft1542_MNIST,0.6889608615912903
186,ft1823_MNIST,0.688814531548757
187,ft1626_MNIST,0.688360908416904
188,ft1835_MNIST,0.6880828813360909
189,ft1061_MNIST,0.6879950833105709
190,ft655_MNIST,0.6877268115659265
191,ft1200_MNIST,0.6873804971319312
192,ft528_MNIST,0.6868244429703048
193,ft573_MNIST,0.6863513091661139
194,ft1910_MNIST,0.6861610801108206
195,ft81_MNIST,0.6861513247746518
196,ft417_MNIST,0.6858098880087408
197,ft978_MNIST,0.6855952706130254
198,ft679_MNIST,0.6854196745619854
199,ft1586_MNIST,0.6847953330471768
200,ft53_MNIST,0.6847172903578258
201,ft1103_MNIST,0.684600226323799
202,ft1898_MNIST,0.6839856401451594
203,ft1116_MNIST,0.683629570374995
204,ft1872_MNIST,0.6836149373707417
205,ft1881_MNIST,0.6836003043664884
206,ft1241_MNIST,0.6835807936941507
207,ft1052_MNIST,0.6834100753111952
208,ft1305_MNIST,0.6829125531665822
209,ft1496_MNIST,0.6820931049283958
210,ft998_MNIST,0.6818687321965116
211,ft1677_MNIST,0.6817370351582315
212,ft482_MNIST,0.6816346041284582
213,ft1751_MNIST,0.6808883209115386
214,ft1370_MNIST,0.6808785655753697
215,ft772_MNIST,0.680824911226441
216,ft1156_MNIST,0.6807566238732587
217,ft1330_MNIST,0.6806005384945565
218,ft106_MNIST,0.6804444531158544
219,ft2022_MNIST,0.6799079096265658
220,ft25_MNIST,0.6798298669372147
221,ft190_MNIST,0.6798201116010458
222,ft1752_MNIST,0.6793616108011082
223,ft1545_MNIST,0.6787567799586374
224,ft360_MNIST,0.6786592265969486
225,ft1077_MNIST,0.6785226518905841
226,ft1928_MNIST,0.6782690131501932
227,ft211_MNIST,0.6779958637374643
228,ft581_MNIST,0.6779275763842821
229,ft704_MNIST,0.6778153900183401
230,ft1272_MNIST,0.6776397939673
231,ft1896_MNIST,0.6776349162992157
232,ft826_MNIST,0.6773422562141491
233,ft1190_MNIST,0.6772642135247982
234,ft1046_MNIST,0.6771569048269404
235,ft315_MNIST,0.6767715690482693
236,ft1352_MNIST,0.6767276700355095
237,ft1442_MNIST,0.6763764779334296
238,ft281_MNIST,0.6760252858313497
239,ft448_MNIST,0.6759082217973231
240,ft1611_MNIST,0.675752136418621
241,ft1062_MNIST,0.6753716783080346
242,ft28_MNIST,0.6750887735591369
243,ft1717_MNIST,0.6748205018144926
244,ft199_MNIST,0.6745034533890039
245,ft119_MNIST,0.6744010223592305
246,ft1332_MNIST,0.6742498146486127
247,ft1433_MNIST,0.6742010379677683
248,ft945_MNIST,0.674152261286924
249,ft1424_MNIST,0.6740449525890662
250,ft1941_MNIST,0.6735620634487065
251,ft1810_MNIST,0.6733815897295821
252,ft521_MNIST,0.6732011160104576
253,ft429_MNIST,0.6724792211339602
254,ft1749_MNIST,0.6722694814063293
255,ft114_MNIST,0.6722402153978225
256,ft1051_MNIST,0.671869512623405
257,ft1520_MNIST,0.6715622195340851
258,ft757_MNIST,0.6715329535255785
259,ft1596_MNIST,0.6714890545128185
260,ft1439_MNIST,0.671186639091583
261,ft1538_MNIST,0.6711378624107386
262,ft908_MNIST,0.6709330003511922
263,ft1903_MNIST,0.6707037499512233
264,ft1674_MNIST,0.6705330315682678
265,ft1813_MNIST,0.669972099738557
266,ft570_MNIST,0.6699525890662192
267,ft374_MNIST,0.6699379560619658
268,ft903_MNIST,0.6695672532875483
269,ft1296_MNIST,0.6692794708705663
270,ft1511_MNIST,0.669255082530144
271,ft393_MNIST,0.6692063058492995
272,ft1537_MNIST,0.6691575291684552
273,ft1321_MNIST,0.669001443789753
274,ft1705_MNIST,0.6689526671089085
275,ft1302_MNIST,0.6685673313302376
276,ft1315_MNIST,0.6679478674835134
277,ft1056_MNIST,0.6670796425644828
278,ft900_MNIST,0.6670064775432162
279,ft1912_MNIST,0.6664162797049986
280,ft1183_MNIST,0.6662699496624654
281,ft1134_MNIST,0.6662699496624653
282,ft1111_MNIST,0.6659675342412299
283,ft644_MNIST,0.6659285128965544
284,ft1958_MNIST,0.6656163421391501
285,ft1037_MNIST,0.6654309907519412
286,ft1298_MNIST,0.6654114800796035
287,ft506_MNIST,0.6654017247434347
288,ft1316_MNIST,0.6646310531860927
289,ft174_MNIST,0.6642457174074219
290,ft328_MNIST,0.6642115737308308
291,ft1777_MNIST,0.6637433175947244
292,ft1535_MNIST,0.6636603972372888
293,ft488_MNIST,0.6634701681819957
294,ft615_MNIST,0.6629287470246225
295,ft1375_MNIST,0.6628653373395247
296,ft1341_MNIST,0.6626751082842315
297,ft1469_MNIST,0.6626507199438092
298,ft1154_MNIST,0.6626019432629648
299,ft837_MNIST,0.6623775705310805
300,ft1291_MNIST,0.6622800171693916
301,ft212_MNIST,0.6622605064970539
302,ft1987_MNIST,0.6621922191438717
303,ft586_MNIST,0.661655675654583
304,ft1694_MNIST,0.6616459203184143
305,ft196_MNIST,0.6614410582588676
306,ft734_MNIST,0.6612849728801655
307,ft825_MNIST,0.6612703398759121
308,ft828_MNIST,0.6612069301908144
309,ft1863_MNIST,0.661060600148281
310,ft834_MNIST,0.6609093924376634
311,ft332_MNIST,0.6607289187185391
312,ft508_MNIST,0.6604850353143169
313,ft524_MNIST,0.6603777266164593
314,ft163_MNIST,0.6601484762164904
315,ft864_MNIST,0.6600948218675616
316,ft841_MNIST,0.6600899441994771
317,ft1587_MNIST,0.6599289811526905
318,ft1263_MNIST,0.6598119171186639
319,ft146_MNIST,0.6596997307527217
320,ft1591_MNIST,0.6596753424122995
321,ft172_MNIST,0.6592558629570376
322,ft688_MNIST,0.6590412455613222
323,ft128_MNIST,0.6586900534592423
324,ft1299_MNIST,0.6586900534592423
325,ft1225_MNIST,0.6585534787528778
326,ft1634_MNIST,0.6584364147188513
327,ft314_MNIST,0.6584071487103447
328,ft305_MNIST,0.6583095953486557
329,ft562_MNIST,0.6582120419869668
330,ft657_MNIST,0.6581096109571936
331,ft470_MNIST,0.6577681741912826
332,ft135_MNIST,0.6577242751785226
333,ft1702_MNIST,0.6577096421742694
334,ft1009_MNIST,0.6577096421742693
335,ft1261_MNIST,0.6576657431615093
336,ft463_MNIST,0.6574121044211183
337,ft297_MNIST,0.6573145510594296
338,ft405_MNIST,0.6568072735786475
339,ft1724_MNIST,0.6566316775276075
340,ft1788_MNIST,0.6561682990595856
341,ft1892_MNIST,0.6558024739532524
342,ft45_MNIST,0.655665899246888
343,ft1071_MNIST,0.6556463885745503
344,ft819_MNIST,0.6555781012213681
345,ft1476_MNIST,0.6554659148554259
346,ft612_MNIST,0.6554610371873415
347,ft2017_MNIST,0.6552269091192883
348,ft1441_MNIST,0.6549537597065596
349,ft1899_MNIST,0.6548805946852929
350,ft642_MNIST,0.6545879346002264
351,ft1228_MNIST,0.6543342958598353
352,ft308_MNIST,0.6539977367620088
353,ft1576_MNIST,0.6539343270769111
354,ft354_MNIST,0.6536562999960979
355,ft608_MNIST,0.6535099699535647
356,ft631_MNIST,0.6534611932727201
357,ft888_MNIST,0.6527880750770672
358,ft1858_MNIST,0.6524466383111562
359,ft216_MNIST,0.6522759199282007
360,ft889_MNIST,0.6520661802005697
361,ft1571_MNIST,0.6520564248644007
362,ft880_MNIST,0.6520320365239787
363,ft2013_MNIST,0.6520076481835564
364,ft959_MNIST,0.6518174191282631
365,ft1569_MNIST,0.6515979240644632
366,ft2035_MNIST,0.6513442853240723
367,ft1911_MNIST,0.6512759979708901
368,ft459_MNIST,0.6510467475709213
369,ft347_MNIST,0.6507199438092637
370,ft1736_MNIST,0.6506272681156593
371,ft2018_MNIST,0.6505931244390682
372,ft222_MNIST,0.6503638740390993
373,ft1129_MNIST,0.6497395325242907
374,ft230_MNIST,0.6496712451711085
375,ft1730_MNIST,0.649641979162602
376,ft240_MNIST,0.6494712607796465
377,ft1556_MNIST,0.6494224840988021
378,ft1614_MNIST,0.6493249307371132
379,ft215_MNIST,0.6492078667030866
380,ft2040_MNIST,0.6490322706520468
381,ft1557_MNIST,0.6487688765754869
382,ft1229_MNIST,0.6487688765754868
383,ft1394_MNIST,0.6487103445584735
384,ft1180_MNIST,0.6484664611542514
385,ft159_MNIST,0.6481055137160027
386,ft1422_MNIST,0.648076247707496
387,ft1814_MNIST,0.6479640613415538
388,ft1260_MNIST,0.6479347953330471
389,ft469_MNIST,0.6476665235884028
390,ft696_MNIST,0.6475006828735318
391,ft1773_MNIST,0.6472567994693097
392,ft764_MNIST,0.6470714480821008
393,ft148_MNIST,0.6470421820735943
394,ft683_MNIST,0.6468226870097944
395,ft167_MNIST,0.6466568462949234
396,ft1526_MNIST,0.646134935809888
397,ft823_MNIST,0.6460471377843681
398,ft1481_MNIST,0.6456325359971905
399,ft1235_MNIST,0.6452764662270261
400,ft750_MNIST,0.6450081944823819
401,ft1864_MNIST,0.6450081944823819
402,ft765_MNIST,0.644954540133453
403,ft1758_MNIST,0.6449155187887775
404,ft665_MNIST,0.6448228430951731
405,ft1072_MNIST,0.6446521247122177
406,ft1334_MNIST,0.644613103367542
407,ft476_MNIST,0.6445399383462754
408,ft1732_MNIST,0.6444375073165021
409,ft1216_MNIST,0.6443887306356576
410,ft321_MNIST,0.64436921996332
411,ft1467_MNIST,0.6442228899207867
412,ft18_MNIST,0.6442228899207867
413,ft1742_MNIST,0.6440960705505913
414,ft1838_MNIST,0.6440082725250713
415,ft2009_MNIST,0.6439302298357201
416,ft1203_MNIST,0.6436863464314981
417,ft2032_MNIST,0.6434180746868537
418,ft1429_MNIST,0.6431400476060405
419,ft1612_MNIST,0.642925430210325
420,ft207_MNIST,0.6427352011550319
421,ft1931_MNIST,0.6425352167635697
422,ft855_MNIST,0.6420669606274632
423,ft2033_MNIST,0.6420376946189565
424,ft346_MNIST,0.6420230616147032
425,ft1651_MNIST,0.6420035509423654
426,ft768_MNIST,0.6419303859210989
427,ft452_MNIST,0.6417743005423966
428,ft514_MNIST,0.6417547898700589
429,ft1301_MNIST,0.64165723650837
430,ft1700_MNIST,0.6415645608147656
431,ft443_MNIST,0.641491395793499
432,ft67_MNIST,0.6414377414445702
433,ft1278_MNIST,0.6413548210871347
434,ft553_MNIST,0.6410621610020681
435,ft132_MNIST,0.6410133843212237
436,ft133_MNIST,0.6406524368829749
437,ft188_MNIST,0.6405646388574551
438,ft1760_MNIST,0.6405451281851173
439,ft585_MNIST,0.6404670854957661
440,ft1584_MNIST,0.6402914894447262
441,ft1177_MNIST,0.6402817341085574
442,ft1327_MNIST,0.6402329574277129
443,ft578_MNIST,0.6400378507043353
444,ft1531_MNIST,0.6400085846958287
445,ft511_MNIST,0.6399500526788153
446,ft831_MNIST,0.639725679946931
447,ft1198_MNIST,0.6396232489171576
448,ft976_MNIST,0.6392086471299802
449,ft101_MNIST,0.6390818277597846
450,ft21_MNIST,0.639052561751278
451,ft9_MNIST,0.638920864712998
452,ft930_MNIST,0.6388818433683225
453,ft1525_MNIST,0.6388330666874781
454,ft1290_MNIST,0.6386330822960159
455,ft609_MNIST,0.6384965075896515
456,ft851_MNIST,0.6380965388067273
457,ft1300_MNIST,0.6380477621258829
458,ft1406_MNIST,0.6378526554025051
459,ft920_MNIST,0.6377648573769852
460,ft477_MNIST,0.6377551020408163
461,ft1123_MNIST,0.6372868459047099
462,ft450_MNIST,0.6372380692238655
463,ft1833_MNIST,0.63711124985367
464,ft1774_MNIST,0.6370039411558122
465,ft1328_MNIST,0.636418620985679
466,ft1631_MNIST,0.6363600889686658
467,ft988_MNIST,0.6363113122878215
468,ft1356_MNIST,0.6361064502282748
469,ft1639_MNIST,0.636096694892106
470,ft1595_MNIST,0.6359503648495727
471,ft635_MNIST,0.6356967261091817
472,ft1149_MNIST,0.6355845397432396
473,ft899_MNIST,0.6353991883560308
474,ft1930_MNIST,0.6352967573262575
475,ft2_MNIST,0.6352870019900887
476,ft165_MNIST,0.6351504272837242
477,ft1034_MNIST,0.6347602138369688
478,ft1787_MNIST,0.6347553361688844
479,ft1164_MNIST,0.634740703164631
480,ft2044_MNIST,0.6345455964412533
481,ft341_MNIST,0.6344968197604091
482,ft915_MNIST,0.6342675693604402
483,ft1699_MNIST,0.6342187926795957
484,ft901_MNIST,0.6340968509774847
485,ft813_MNIST,0.6340675849689781
486,ft1996_MNIST,0.634033441292387
487,ft1583_MNIST,0.6338822335817692
488,ft237_MNIST,0.6337895578881649
489,ft208_MNIST,0.6336237171732937
490,ft56_MNIST,0.6335798181605338
491,ft1919_MNIST,0.6333652007648183
492,ft1074_MNIST,0.6333554454286495
493,ft861_MNIST,0.6333359347563118
494,ft676_MNIST,0.6331652163733561
495,ft1763_MNIST,0.6331213173605962
496,ft1917_MNIST,0.6331164396925119
497,ft1561_MNIST,0.6330432746712451
498,ft918_MNIST,0.6329701096499785
499,ft1594_MNIST,0.6329164553010497
500,ft1769_MNIST,0.6329066999648808
501,ft1313_MNIST,0.6328091466031919
502,ft1622_MNIST,0.6327798805946853
503,ft1459_MNIST,0.6326969602372498
504,ft1329_MNIST,0.6326725718968276
505,ft264_MNIST,0.632511608850041
506,ft1499_MNIST,0.6323604011394233
507,ft1564_MNIST,0.6323604011394233
508,ft337_MNIST,0.6320433527139345
509,ft1988_MNIST,0.6320238420415968
510,ft1719_MNIST,0.6319555546884146
511,ft258_MNIST,0.6319214110118235
512,ft1793_MNIST,0.6319067780075701
513,ft1964_MNIST,0.631828735318219
514,ft1827_MNIST,0.6318141023139657
515,ft1681_MNIST,0.6317263042884458
516,ft1883_MNIST,0.6316970382799392
517,ft1551_MNIST,0.6316043625863347
518,ft200_MNIST,0.631287314160846
519,ft762_MNIST,0.6309946540757795
520,ft1251_MNIST,0.6307751590119796
521,ft739_MNIST,0.6305312756077575
522,ft771_MNIST,0.6304288445779842
523,ft1415_MNIST,0.6303898232333086
524,ft902_MNIST,0.6303751902290553
525,ft1540_MNIST,0.6303117805439575
526,ft1237_MNIST,0.6302532485269442
527,ft954_MNIST,0.630184961173762
528,ft379_MNIST,0.6300337534631444
529,ft997_MNIST,0.6297069497014867
530,ft1895_MNIST,0.6295654973270379
531,ft1010_MNIST,0.62950208764194
532,ft1104_MNIST,0.629346002263238
533,ft125_MNIST,0.6293362469270691
534,ft32_MNIST,0.6292972255823935
535,ft434_MNIST,0.6292923479143091
536,ft327_MNIST,0.629258204237718
537,ft896_MNIST,0.6286923947399228
538,ft383_MNIST,0.6286631287314162
539,ft742_MNIST,0.6285265540250518
540,ft602_MNIST,0.6285167986888829
541,ft1675_MNIST,0.628331447301674
542,ft1407_MNIST,0.6280826862293676
543,ft1602_MNIST,0.627999765871932
544,ft1155_MNIST,0.6278631911655675
545,ft1891_MNIST,0.6277949038123853
546,ft1748_MNIST,0.6276095524251766
547,ft924_MNIST,0.6275754087485854
548,ft1807_MNIST,0.6275656534124165
549,ft1257_MNIST,0.6274046903656301
550,ft1393_MNIST,0.6273266476762789
551,ft1132_MNIST,0.6271412962890701
552,ft913_MNIST,0.6267949818550748
553,ft455_MNIST,0.6267218168338081
554,ft483_MNIST,0.6266584071487104
555,ft323_MNIST,0.6266145081359504
556,ft1738_MNIST,0.6263608693955593
557,ft1869_MNIST,0.6262828267062082
558,ft1167_MNIST,0.6261218636594217
559,ft942_MNIST,0.6260877199828306
560,ft597_MNIST,0.6260828423147462
561,ft491_MNIST,0.625848714246693
562,ft1153_MNIST,0.6258243259062708
563,ft1259_MNIST,0.625638974519062
564,ft1419_MNIST,0.6255462988254575
565,ft1365_MNIST,0.6255023998126976
566,ft707_MNIST,0.6254926444765286
567,ft654_MNIST,0.6250682873531823
568,ft338_MNIST,0.6250438990127599
569,ft795_MNIST,0.6250048776680845
570,ft914_MNIST,0.6248975689702266
571,ft1218_MNIST,0.624878058297889
572,ft356_MNIST,0.6246731962383424
573,ft1688_MNIST,0.6246390525617512
574,ft286_MNIST,0.6243512701447691
575,ft876_MNIST,0.6242732274554181
576,ft767_MNIST,0.6241707964256449
577,ft1642_MNIST,0.623951301361845
578,ft862_MNIST,0.6238830140086626
579,ft113_MNIST,0.6237659499746361
580,ft637_MNIST,0.6237561946384671
581,ft1745_MNIST,0.6235805985874273
582,ft1277_MNIST,0.6234830452257385
583,ft1293_MNIST,0.6233854918640496
584,ft1431_MNIST,0.6232489171576852
585,ft610_MNIST,0.6231562414640809
586,ft1243_MNIST,0.6230928317789832
587,ft1011_MNIST,0.6229221133960277
588,ft1927_MNIST,0.6226684746556366
589,ft5_MNIST,0.6226440863152145
590,ft892_MNIST,0.6222880165450502
591,ft1117_MNIST,0.6221660748429392
592,ft1929_MNIST,0.6220782768174191
593,ft1947_MNIST,0.6220733991493347
594,ft1204_MNIST,0.6217661060600148
595,ft1219_MNIST,0.6216636750302416
596,ft1126_MNIST,0.6216246536855661
597,ft1466_MNIST,0.6215124673196238
598,ft709_MNIST,0.6214246692941039
599,ft228_MNIST,0.6213905256175127
600,ft1944_MNIST,0.6211515198813752
601,ft1119_MNIST,0.621117376204784
602,ft1616_MNIST,0.6209466578218286
603,ft951_MNIST,0.6208686151324774
604,ft46_MNIST,0.6205125453623132
605,ft593_MNIST,0.620488157021891
606,ft788_MNIST,0.6203076833027665
607,ft1377_MNIST,0.6202735396261755
608,ft1082_MNIST,0.6202442736176689
609,ft1926_MNIST,0.62014672025598
610,ft494_MNIST,0.6200491668942911
611,ft1731_MNIST,0.619936980528349
612,ft456_MNIST,0.619473602060327
613,ft1404_MNIST,0.6192980060092871
614,ft801_MNIST,0.6192687400007805
615,ft702_MNIST,0.6191272876263316
616,ft1088_MNIST,0.6190443672688961
617,ft532_MNIST,0.6190053459242205
618,ft342_MNIST,0.6190053459242205
619,ft807_MNIST,0.6188395052093495
620,ft231_MNIST,0.6188248722050962
621,ft932_MNIST,0.6187760955242518
622,ft453_MNIST,0.6185370897881142
623,ft1866_MNIST,0.618381004409412
624,ft668_MNIST,0.618337105396652
625,ft253_MNIST,0.6183322277285676
626,ft65_MNIST,0.6181517540094432
627,ft504_MNIST,0.6179712802903188
628,ft869_MNIST,0.6176883755414212
629,ft882_MNIST,0.61765423186483
630,ft1027_MNIST,0.6176005775159013
631,ft749_MNIST,0.6172103640691459
632,ft551_MNIST,0.6171225660436258
633,ft651_MNIST,0.6171079330393726
634,ft1285_MNIST,0.6168542942989815
635,ft489_MNIST,0.6167908846138838
636,ft1383_MNIST,0.6167908846138838
637,ft1066_MNIST,0.6166835759160261
638,ft352_MNIST,0.6166738205798572
639,ft1368_MNIST,0.6166152885628438
640,ft412_MNIST,0.6165470012096618
641,ft100_MNIST,0.6165128575330705
642,ft838_MNIST,0.6165079798649862
643,ft1662_MNIST,0.6163421391501152
644,ft1110_MNIST,0.6163226284777773
645,ft652_MNIST,0.6163128731416084
646,ft540_MNIST,0.6161372770905685
647,ft1482_MNIST,0.6160299683927108
648,ft1025_MNIST,0.6159324150310219
649,ft57_MNIST,0.615854372341671
650,ft763_MNIST,0.6158251063331642
651,ft588_MNIST,0.6156056112693643
652,ft1202_MNIST,0.61560073360128
653,ft1007_MNIST,0.6155665899246888
654,ft960_MNIST,0.6155470792523511
655,ft1309_MNIST,0.6155373239161822
656,ft94_MNIST,0.6154495258906623
657,ft1002_MNIST,0.6153763608693955
658,ft1579_MNIST,0.6153470948608889
659,ft1118_MNIST,0.615259296835369
660,ft1017_MNIST,0.6152007648183556
661,ft275_MNIST,0.615083700784329
662,ft243_MNIST,0.6145861786397159
663,ft481_MNIST,0.6145569126312093
664,ft664_MNIST,0.614498380614196
665,ft717_MNIST,0.6143130292269872
666,ft782_MNIST,0.6142398642057205
667,ft955_MNIST,0.6142252312014672
668,ft875_MNIST,0.6142105981972139
669,ft939_MNIST,0.6142057205291295
670,ft1004_MNIST,0.6139911031334141
671,ft1630_MNIST,0.6139130604440628
672,ft658_MNIST,0.6138350177547119
673,ft362_MNIST,0.6136789323760097
674,ft2012_MNIST,0.6136350333632496
675,ft1304_MNIST,0.6135423576696453
676,ft219_MNIST,0.6132594529207476
677,ft1437_MNIST,0.6132399422484099
678,ft307_MNIST,0.6132350645803255
679,ft1518_MNIST,0.6131814102313966
680,ft1070_MNIST,0.6130253248526943
681,ft1195_MNIST,0.6129814258399344
682,ft2041_MNIST,0.6129667928356812
683,ft427_MNIST,0.6127814414484724
