diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,scan_id,group,class,mask size
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},1cad15c26731560eff72260bdf7f821e966677ea,2D,"(1.0, 1.0)","(512, 512)",497.05008697509766,0.0,1847.0,28b82cd524ec53a33b464d8142111e1b0f35957f,"(1.0, 1.0)","(512, 512)","(276, 144, 87, 72)",4598,1,"(318.7548934319269, 180.54045237059591)","(318.7548934319269, 180.54045237059591)",1005.0,1049.0,4851253064.0,1.6216642503760186,23.0,2.9313285237661306,1083.0,13.735748526932964,1027.0265332753372,1027.0,964.0,119.0,9.735845441207802,1027.1703662428722,-0.10430675290635508,0.37525572799490525,295.4612359592016,13.233938486350901,7.990612156891104,-0.1771121991393476,1.6463144200684257,0.5694293508403476,0.4859687849789452,0.5005679310526638,1.161733573025051,0.3143711396817033,0.7609979454894947,0.7566021764524364,0.9849039416356147,0.9297106784276318,-0.12926130776276057,0.5673504160769074,0.44215578251402415,3.6006551068194446,0.16490527151461154,3.0305651985761646,0.4871590892953984,0.27563933165095883,7.201310213638889,2.387169321997238,0.5539359427271935,728.0947220794832,0.3315107086181511,0.6972864903457963,13.587917662508953,7.14851965547147,96.4122212165244,0.613286422135606,0.09571123552417429,3.806293949340005,720.7056962398616,0.3230998582679231,0.47776207046541974,2.6202822029866946,0.5661450229964868,7.742890181773671,0.05715873096961582,85.40666666666667,0.2846888888888889,1.7479555555555555,14.66,14818.953333333333,231185.91333333333,968.4013611111111,0.1324111111111111,50.44,0.16813333333333333,0.3862612693563366,5.778488204791306,0.05883890779548108,5.009951864720042,0.06524575902566333,14584.046622222226,21.741066948710028,0.0017568463251500916,5.94429719585049,0.014349922964914963,0.023436633994276396,4.400913684497876,675.5023923444976,0.1469122210405606,3.434640058531037,1725.4258373205741,0.5551270376646918,13.52327098738582,30.245324053936493,407.01304915180515,2.565840703687594,0.0905712628679136,0.07523471602888895,1.0497767625971661,0.008579149025792742,229-c1-183,2,c1,4598
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},05c8e9d82bdde4b779e47e1d08c3e6bb3c5c831a,2D,"(1.0, 1.0)","(512, 512)",483.7246894836426,0.0,1755.0,1da5ff21220bc9743ff4196899a3e432f46cfb12,"(1.0, 1.0)","(512, 512)","(173, 224, 23, 22)",375,1,"(183.65333333333334, 234.45866666666666)","(183.65333333333334, 234.45866666666666)",1020.0,1068.0,408454017.0,1.7909049827162917,25.0,3.2698556860268493,1107.0,15.41240888888889,1043.4693333333332,1044.0,978.0,129.0,10.656901013113462,1043.6525820405946,-0.04584327505542073,0.3398471111111111,382.46239288888876,11.029219586396085,14.393523658640854,-0.1846183843188207,2.1244117510069325,0.726304248709776,0.4904385297332994,0.607512350117049,1.2467048861764864,0.3517155673099005,0.7156775042029403,0.7081230148007482,0.9808793636078461,0.9153164257674826,-0.12884121441857796,0.5915254640342189,0.5070163824972038,3.2679764610122235,0.13010200800799793,3.3692431264890335,0.5047771856613436,0.23359345250538105,6.535952922024447,2.5791059504505642,0.7126789999291772,67.22907825530919,0.3079836168619828,0.8331743684449338,11.384419468361042,4.360989858211599,49.055145477211184,0.5054772714138612,0.13410330237935128,3.487287779322331,90.33030569465208,0.4103531259107093,0.5820000000000001,1.348200911715131,0.6514821834454727,7.458520495436417,0.09231746631236006,9.333333333333334,0.2222222222222222,1.7528344671201814,12.238095238095237,693.452380952381,6634.738095238095,75.62583333333333,0.190489417989418,9.285714285714286,0.22108843537414966,0.4602228512968314,6.596886754524301,0.09283703219758384,4.2728043273346135,0.112,613.7329931972789,2.235216739935905,0.02098686082599887,6.53581473540902,0.020702394595555555,0.26628864424671994,4.253843552378642,69.26666666666667,0.1847111111111111,2.4069973333333334,127.44266666666667,0.702464,11.304,21.277333333333335,238.088,2.3905170370370366,0.12613333333333332,0.11341913916183759,1.4224699848828417,0.018427903230126066,229-c2-152,2,c2,375
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},40d7f6f3d453fe25f3a2ee51d8fa0e19a332d7c2,2D,"(1.0, 1.0)","(512, 512)",498.80656814575195,0.0,1834.0,adb8874a775c35f4b75e83e9e66f2b84c19cc2c4,"(1.0, 1.0)","(512, 512)","(174, 166, 61, 64)",2410,1,"(207.09377593360995, 194.89460580912862)","(207.09377593360995, 194.89460580912862)",1043.0,1095.0,2751672734.0,1.8553058970175336,27.0,3.6333772445410077,1151.0,16.28130714002858,1068.3327800829875,1068.0,1008.0,143.0,11.255979050490462,1068.5377478929788,0.3678751227297441,0.3298204232020799,437.9896723541261,10.814657154268547,20.56216019963321,1.122759525161779,2.398752747371746,0.6525095083418058,0.5715978894693289,0.5577746526060174,1.20952662942227,0.33474909969604655,0.7366320995668066,0.7305861592705701,0.9871764332033104,0.9315849397510398,-0.16569306806486073,0.6584310964813976,0.4774289787249086,3.221502027733017,0.13467460803492246,3.3784156615757963,0.5880981150518423,0.26373397086964045,6.443004055466035,2.6540726802912276,0.7628155639283879,370.54716003485487,0.292301424495224,0.9396986367702329,11.660280657094576,5.76088471798287,61.852065615690435,0.702982536886526,0.13424264761694937,3.8302951680036603,468.0431900533591,0.3637486408736323,0.5262448132780084,2.006080791209832,0.6101780628659489,7.3356531837354,0.08460792578623706,50.450980392156865,0.24730872741253365,1.9873125720876583,13.627450980392156,5692.107843137255,51983.509803921566,633.7685831554844,0.18495025788093017,34.431372549019606,0.16878123798539024,0.40545785122688116,5.823778774390999,0.07964120042100521,5.316298335421886,0.08464730290456432,5552.5437331795465,10.305382616329473,0.0036078119693802833,9.062383141939222,0.015337861376325429,0.075200642974969,4.582569314999194,371.848132780083,0.15429383102908006,3.136000413216026,794.8672199170124,0.7781277870560079,11.26390041493776,26.080497925311203,279.24315352697096,3.1317795607869705,0.1283959738805619,0.09186631593239725,1.1716470342901262,0.014176544212561483,229-hem-175,2,hem,2410
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},cd59d918efddc5392e52f8f7e13f5530c314d4bf,2D,"(1.0, 1.0)","(512, 512)",497.0496711730957,0.0,1790.0,6f6ca26225d2c9669729e55cc388e3fa5fc8c89d,"(1.0, 1.0)","(512, 512)","(91, 225, 30, 30)",660,1,"(106.24848484848485, 238.6060606060606)","(106.24848484848485, 238.6060606060606)",1043.0,1089.0,750781616.0,1.6804153344782176,25.0,2.714709941519763,1114.0,14.129559228650137,1066.4151515151516,1067.0,1017.0,97.0,10.341231579774567,1066.5589074356385,0.035386095220700554,0.35856290174471994,306.62764921946746,10.129668150807477,9.302137403602678,0.04428111884768282,1.7989126908015676,0.5680321223045999,0.5197181833678546,0.49855040673503276,1.1597360401768972,0.3147271500040544,0.7622042761091319,0.7576729681894403,0.978719105339391,0.9185553916445119,-0.1502517002117311,0.6095173345312037,0.4387059665435609,3.1339900090758013,0.15856624095197858,3.08219928497696,0.526289287781148,0.3041166261481979,6.2679800181516026,2.44817181179077,0.5917362032765419,103.74262877027381,0.31829845656956135,0.7362863191519978,11.11853031457823,6.5372761593335005,66.02700709448317,0.8002403436615679,0.12776246077433462,3.7238645184057058,109.54118153063737,0.3309870791569865,0.4939393939393939,2.303637424460838,0.5702335956626463,6.596581154121513,0.07351331456507759,13.173913043478262,0.28638941398865786,1.3761814744801513,14.08695652173913,2325.521739130435,21212.630434782608,264.68343599033824,0.1306400966183575,5.695652173913044,0.12381852551984877,0.2906357973698395,4.836251638946494,0.029552711682613003,4.743685804297716,0.0696969696969697,2119.661625708885,4.9785567539804845,0.012766615944084798,3.875796524682754,0.02365612266779364,0.10173477921277076,4.3906146459348,98.92121212121212,0.14988062442607897,3.3067401285583107,236.65151515151516,0.6035330578512396,10.64090909090909,28.793939393939393,289.29242424242426,3.520697390572391,0.12567045454545453,0.07468002254212572,0.9348061725531963,0.009141775191671163,229-met-201,2,met,660
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},9620adf227d025321898221524bf0dcd6dc70a12,2D,"(1.0, 1.0)","(512, 512)",501.9708442687988,0.0,1858.0,6411666054ca7809f8bb04dece5e9dadb8b6592f,"(1.0, 1.0)","(512, 512)","(144, 208, 24, 41)",844,1,"(155.03317535545023, 228.53080568720378)","(155.03317535545023, 228.53080568720378)",1103.0,1140.0,1062236699.0,1.4316424379335881,20.0,2.652148850668581,1158.0,11.699150400934391,1121.7689573459716,1122.0,1082.0,76.0,8.427539185054371,1121.8619736467995,-0.153602401713201,0.4169801891242335,208.69424962377303,5.9562956876790425,4.653473328706312,-0.2507740108919321,1.282640939347861,0.4321364151993744,0.4959996416499095,0.4063616756235504,1.0374582093355338,0.26410242318397975,0.8011149521175287,0.7993966361458072,0.9750350592160808,0.9195868228611506,-0.15196157309574135,0.5805865306832937,0.3838087784947044,2.396594708231751,0.20739811767560062,2.6432490886786364,0.5030376921466535,0.30545358110449333,4.793189416463501,2.1675422701759945,0.42869433863680884,136.27022457190216,0.3807063990807319,0.5222304747107189,6.108094464040894,9.121479355797026,56.45090098780248,1.9931763807946825,0.2678600676951811,3.7878710620673433,96.7346470940814,0.2653587633729981,0.42357819905213273,3.278480256961692,0.4831057818482457,2.9749647664876897,0.1422488091763093,10.904761904761905,0.25963718820861675,1.3174603174603172,6.761904761904762,4660.666666666667,25432.666666666668,985.7048611111111,0.42675264550264547,5.904761904761905,0.14058956916099774,0.34654292248537294,2.989543600442173,0.14763980433194754,4.499227541723347,0.04976303317535545,4256.848072562358,12.464012843603106,0.009081940648897844,2.0904779182764637,0.024794394490100655,0.04630533320262283,4.2195753376526355,126.63981042654028,0.15004716875182497,3.3560791536578245,351.9312796208531,0.4295388692976348,6.1350710900473935,34.843601895734594,215.5260663507109,7.636675552922592,0.24294859136387573,0.060504118522518704,0.4066313934846363,0.019130463479530537,301-n1-192,3,n1,844
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},2f786684ab517441b8056f26485a9194874fe2f9,2D,"(1.0, 1.0)","(512, 512)",495.64580154418945,0.0,1819.0,d2761bf814c061bfa846886a7120445cfea4916d,"(1.0, 1.0)","(512, 512)","(133, 260, 33, 42)",934,1,"(148.10064239828694, 280.2933618843683)","(148.10064239828694, 280.2933618843683)",1090.0,1131.0,1149326070.0,1.548077634440044,21.0,3.276394257322381,1176.0,12.902301354034366,1109.1798715203427,1108.0,1054.0,122.0,9.228907126615706,1109.2978999507382,0.3717706502427213,0.39404555021115234,261.84344923402836,8.666510152541791,7.633944857620067,0.5507893697114474,1.5881325917516327,0.4329460903806527,0.5716819638586148,0.40476419312353573,1.0425093820028286,0.26583597795315334,0.8023148863144183,0.8004360931639438,0.9884130052488626,0.9426797920048005,-0.19395460832540906,0.6607773607566013,0.3801050330235584,2.894424371740226,0.1952014748278872,2.787433929111897,0.5779551511981856,0.354529057947785,5.788848743480454,2.3109250167701574,0.5052696705330714,137.7876604028324,0.352104196242801,0.6300381114260117,9.027518473945687,9.20944474378932,80.52963753235301,1.3026298599468997,0.15538276139836854,3.937727702002844,106.11856289636656,0.26537225091874994,0.41889721627408993,3.251520390260696,0.4964446968810892,4.625962746258244,0.08038004664219343,13.425531914893616,0.28564961521050247,1.5101856043458577,10.382978723404255,5540.510638297872,49554.87234042553,654.465242316785,0.2170921985815603,6.74468085106383,0.1435038478949751,0.3439773310907491,3.713126360212497,0.10237779744236737,4.706199426551517,0.05032119914346895,5145.600724309643,5.256424247960054,0.009088866082284335,5.58371811842931,0.011526513619123591,0.14362869599026767,4.380061902923618,134.74946466809422,0.14427137544763835,3.5897363003177603,368.0385438972163,0.5082890471321342,8.83404710920771,35.49892933618844,308.23019271948607,5.047471151558411,0.14851802284082796,0.060917786021538446,0.5812772934635826,0.01162342403226293,301-n2-170,3,n2,934
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},ffe685b6235bd60b9f5c62be5baa6e3d2ef25698,2D,"(1.0, 1.0)","(512, 512)",496.61368560791016,0.0,1800.0,119a680050c064196d66af7cca858f3121b41bb3,"(1.0, 1.0)","(512, 512)","(276, 146, 87, 70)",4719,1,"(319.87370205552025, 181.35812672176309)","(319.87370205552025, 181.35812672176309)",1010.0,1047.0,4993858340.0,1.4204437754762744,19.0,3.0559568055862125,1084.0,11.523412340611669,1028.6081796990889,1029.0,977.0,107.0,8.169175884984831,1028.7103767354643,0.007254219156776028,0.42985449568123085,210.25185934808547,7.294141555346462,4.5209779385632745,-0.07062333700365613,1.2369652810792884,0.4365873761897328,0.4782337539265705,0.41022417967660757,1.0407124073932423,0.2645483255009206,0.7992817762472172,0.7975242298130089,0.98341796454851,0.9322569985423066,-0.14226326176967574,0.5578079973329737,0.3871563827276229,2.6634651737972055,0.21710740125332773,2.6340983003734384,0.4792626146245145,0.3603688156213691,5.326930347594411,2.151878303347812,0.4183881643172553,715.1689230142063,0.3702431931567189,0.5561525436628915,7.6412004020451985,10.375623259961957,78.43762179703805,1.6856025253704519,0.1947649317630744,3.918468500072726,518.5526042946541,0.26283572066610034,0.40924984106802287,4.046745411621222,0.4908074177225613,3.865178131298366,0.1029323439690142,69.75113122171946,0.31561597837882105,1.4561536414078335,9.0,29347.452488687784,253490.0180995475,3559.2422561588737,0.2968916540975365,34.76470588235294,0.1573063614586106,0.35556959443361885,3.140304467304951,0.1147435939404874,4.900485213580421,0.046831955922865015,28891.50439180197,38.28995887812536,0.0016568589900040204,3.6690485722383093,0.014457017668718153,0.015583230356014239,4.187302025622038,689.2000423818606,0.1460479004835475,3.519542200464584,2028.4833651197287,0.4198600913621431,7.521932612841704,36.306632761178214,270.00720491629585,5.970792717383626,0.17884562407289678,0.058104571361245236,0.4651167418907319,0.01344890655182938,301-c1-183,3,c1,4719
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},09552e156ddc452ec25f995a9e37aa0a64f1f42a,2D,"(1.0, 1.0)","(512, 512)",484.54851150512695,0.0,1899.0,253be2dcef84e5cbd9f2711e600cc23a0be8bf25,"(1.0, 1.0)","(512, 512)","(174, 225, 24, 21)",402,1,"(184.91542288557213, 234.45771144278606)","(184.91542288557213, 234.45771144278606)",1016.0,1054.0,431125532.0,1.4195462589971637,22.0,2.4178465035866634,1075.0,12.114180342070739,1035.4875621890546,1035.0,1003.0,72.0,8.890126426976199,1035.5923774049825,0.04057072012126168,0.4230712111086359,217.0806910720032,4.015186321230596,4.099107376956111,0.1852854670158013,1.2692854350147722,0.4429802832023046,0.48285414403208654,0.4227776283539805,1.0261681811349117,0.2597768397516755,0.7919782949643971,0.7906314513078422,0.9742988537207173,0.9161178961574814,-0.15233279389350646,0.5704219441627857,0.4051003053616969,1.9515600550485022,0.20719112081235377,2.6249867630080983,0.48933775893930864,0.3776443369737548,3.903120110097004,2.1582358114643467,0.4280664295542692,68.0659474724202,0.3737401238412992,0.5152422060061284,4.322811217510259,7.633229334165327,32.08945668434652,2.7739776873451674,0.427104362331768,3.612656576519193,54.37443900448797,0.29158851412991227,0.45335820895522383,2.532549930554548,0.5281732750691723,2.405720839804773,0.22780893059378737,10.071428571428571,0.3596938775510204,0.9528061224489796,5.392857142857143,1931.7142857142858,7789.75,533.8534226190476,0.47842261904761907,4.285714285714286,0.15306122448979592,0.34840827594487694,2.5757270450437466,0.11994266640111628,4.035582047970569,0.06965174129353234,1725.5867346938774,6.482103649843172,0.02063103926660834,2.3553262311114236,0.024801999200419842,0.11337456344937893,4.2344195108556395,57.582089552238806,0.14323902873691247,3.6169896784733053,170.07462686567163,0.4276193658572807,4.221393034825871,32.48756218905473,135.21641791044777,12.038989082365948,0.40341694306246545,0.0721351994593673,0.3815527121572786,0.029151423168949215,301-c2-152,3,c2,402
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},2d8425a4393a7d72ef04b2f89b4a31340d1011e1,2D,"(1.0, 1.0)","(512, 512)",498.64878845214844,0.0,1883.0,6dc8c2d5990a103b1d4d5aa7269abc88421773f2,"(1.0, 1.0)","(512, 512)","(175, 166, 61, 64)",2649,1,"(208.236315590789, 194.5269913174783)","(208.236315590789, 194.5269913174783)",1045.0,1090.0,3015088918.0,1.7097411367252366,24.0,3.3021427332202635,1132.0,14.561030815563074,1066.7051717629295,1066.0,1014.0,118.0,10.12864773539312,1066.864055089626,0.38290147883439046,0.36449533083062613,338.98857649937634,10.476331661897115,13.93828499337863,1.055439299742565,2.014773153016449,0.4796948958888131,0.61508373724241,0.4368402694929493,1.0918080466248479,0.28605242323256214,0.7886977353761063,0.7858653278931117,0.9872108672264526,0.9383583385147398,-0.20859439717336367,0.70397189811228,0.3995744988249402,3.176876251570012,0.175462361224627,3.040209361834455,0.6448094770225616,0.34079318211200904,6.353752503140025,2.498599013094597,0.6236170122263156,355.44956792031576,0.3107284134263312,0.8092975021922073,11.070955331053918,9.222364035871761,96.44833302193464,1.0698047986170098,0.13228118314602147,4.0865812410449145,331.55987650658415,0.28631333450512214,0.43195545488863724,3.7016873884925467,0.526294385761672,5.8825076469591275,0.07516961760007121,39.87417218543046,0.2640673654664269,1.7801850796017717,11.927152317880795,10753.635761589405,100524.6225165563,1176.956120309051,0.19828366445916115,23.75496688741722,0.1573176615060743,0.38905366617799697,4.419866048475177,0.09631429639598706,5.210140191128356,0.05700264250660626,10445.877286083947,12.955735481917399,0.003533063104296119,5.300915725001573,0.014763867318305113,0.04736851639676939,4.524388681401422,376.57191392978484,0.142156252899126,3.6734760768574253,965.5481313703284,0.6351176202591318,10.829747074367686,34.413363533408834,363.6126840317101,3.9526220586384797,0.1232145253974246,0.06712416191746892,0.7516863548650589,0.011208171610259544,301-hem-175,3,hem,2649
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},e9d904af5c5a042772bc7c05f9b19d3153507247,2D,"(1.0, 1.0)","(512, 512)",496.26087951660156,0.0,1872.0,edbecbf6f60bb2886d328817436c47db8d939263,"(1.0, 1.0)","(512, 512)","(93, 225, 30, 32)",685,1,"(108.34744525547445, 239.2992700729927)","(108.34744525547445, 239.2992700729927)",1048.0,1089.0,782114562.0,1.5547127025176564,22.0,3.05883466021662,1108.0,13.029412328840108,1068.414598540146,1069.0,1008.0,100.0,9.397223228611354,1068.537824885801,-0.3079435779113841,0.39444403004954975,263.32883797751606,10.725693250802527,7.095176192760599,-0.4706481674624605,1.534222937365701,0.4867162914563747,0.5181651211608209,0.44709528889320493,1.0877780552806964,0.28272840680519673,0.7830558559805925,0.7804144558097145,0.9815954291288385,0.9264274757216843,-0.156960966644343,0.6052428853738029,0.41242691165043144,3.2347752597863195,0.188519783611616,2.8510510276992465,0.5236247486459662,0.327734439200335,6.469550519572639,2.3111019402497797,0.5052348072055189,106.89588202192421,0.34019822633258806,0.6709114978821019,11.157815067970544,7.791243022737209,85.02115686642753,0.8398841887879622,0.12745044325779298,3.7864537847589803,96.73730255028651,0.30217944366032273,0.4583941605839416,2.8170826009038556,0.5339266205348701,5.920272831340668,0.0755838450882278,12.255813953488373,0.2850189291508924,1.666846944294213,12.116279069767442,3020.720930232558,28339.093023255813,330.4185723514212,0.1913888888888889,6.8604651162790695,0.159545700378583,0.39373979730687275,4.795913208434155,0.09339227351757844,4.5165109063587465,0.06277372262773723,2766.948620876149,4.787138805994096,0.012052875297818502,3.6141842280899024,0.018277612735026122,0.10513619408664188,4.260319402374724,101.98102189781022,0.14887740423037987,3.410380947306729,270.1941605839416,0.5105780808780436,11.137226277372262,31.849635036496352,354.22335766423356,3.317044201135442,0.11609529602595295,0.07168991366484413,0.8173551980402866,0.011874806535230865,301-met-201,3,met,685
